,TopHitNum,DriftRate,SNR,Freq,ChanIndx,FreqStart,FreqEnd,CoarseChanNum,FullNumHitsInRange,FileID,Source,MJD,RA,DEC,DELTAT,DELTAF,max_drift_rate,obs_length,Hit_ID,status,in_n_ons,RFI_in_range,delta_t
1317,610,-38.338637,978.584656,11100.585917,509,11100.59166,11100.580174,51,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1318,611,9.584659,1958.779053,11100.587373,513,11100.585938,11100.588809,51,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1319,612,38.338637,977.907166,11100.585958,515,11100.580215,11100.591701,51,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1320,613,28.753978,1300.128662,11100.587383,514,11100.583076,11100.59169,51,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1321,614,47.923296,749.519836,11097.657706,516,11097.650528,11097.664885,52,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1322,615,47.923296,374.438904,11097.657706,517,11097.650528,11097.664885,52,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1323,616,-28.753978,1246.872437,11097.657665,510,11097.661972,11097.653358,52,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1324,617,-9.584659,1877.204468,11097.657675,511,11097.659111,11097.65624,52,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1325,618,-38.338637,937.679138,11097.656229,509,11097.661972,11097.650487,52,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1326,619,9.584659,1877.287109,11097.657686,513,11097.65625,11097.659121,52,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1327,620,-47.923296,749.233459,11097.654794,508,11097.661972,11097.647615,52,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1328,621,38.338637,938.103455,11097.656271,515,11097.650528,11097.662013,52,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1329,622,28.753978,1247.362915,11097.657696,514,11097.653389,11097.662003,52,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1330,623,-28.753978,1228.97522,11094.727978,510,11094.732285,11094.723671,53,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1331,624,47.923296,739.178711,11094.728019,516,11094.72084,11094.735197,53,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1332,625,47.923296,368.798126,11094.728019,517,11094.72084,11094.735197,53,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1333,626,-9.584659,1849.875244,11094.727988,511,11094.729424,11094.726552,53,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1334,627,-38.338637,924.962341,11094.726542,509,11094.732285,11094.720799,53,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1335,628,9.584659,1850.019043,11094.727998,513,11094.726562,11094.729434,53,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1336,629,-47.923296,739.247681,11094.725106,508,11094.732285,11094.717928,53,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1337,630,38.338637,924.977661,11094.726583,515,11094.72084,11094.732326,53,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1338,631,28.753978,1228.708496,11094.728008,514,11094.723701,11094.732315,53,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1339,632,-28.753978,1243.693481,11091.79829,510,11091.802597,11091.793983,54,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1340,633,47.923296,747.945068,11091.798331,516,11091.791153,11091.80551,54,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1341,634,47.923296,373.39209,11091.798331,517,11091.791153,11091.80551,54,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1342,635,-9.584659,1873.845093,11091.7983,511,11091.799736,11091.796865,54,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1343,636,-38.338637,936.015564,11091.796854,509,11091.802597,11091.791112,54,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1344,637,9.584659,1873.947266,11091.798311,513,11091.796875,11091.799746,54,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1345,638,-47.923296,748.677795,11091.795419,508,11091.802597,11091.78824,54,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1346,639,38.338637,935.715027,11091.796896,515,11091.791153,11091.802638,54,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1347,640,28.753978,1244.008301,11091.798321,514,11091.794014,11091.802628,54,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1348,641,-28.753978,1304.825684,11088.868603,510,11088.87291,11088.864296,55,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1349,642,47.923296,785.577454,11088.868644,516,11088.861465,11088.875822,55,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1350,643,47.923296,391.230164,11088.868644,517,11088.861465,11088.875822,55,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1351,644,-9.584659,1965.4552,11088.868613,511,11088.870049,11088.867177,55,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1352,645,-38.338637,980.870972,11088.867167,509,11088.87291,11088.861424,55,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1353,646,9.584659,1965.175903,11088.868623,513,11088.867188,11088.870059,55,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1354,647,-47.923296,786.140808,11088.865731,508,11088.87291,11088.858553,55,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1355,648,38.338637,980.691345,11088.867208,515,11088.861465,11088.872951,55,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1356,649,28.753978,1304.406738,11088.868633,514,11088.864326,11088.87294,55,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1357,650,47.923296,822.942993,11085.938956,516,11085.931778,11085.946135,56,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1358,651,47.923296,410.76947,11085.938956,517,11085.931778,11085.946135,56,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1359,652,-28.753978,1369.236816,11085.938915,510,11085.943222,11085.934608,56,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1360,653,-38.338637,1029.748047,11085.937479,509,11085.943222,11085.931737,56,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1361,654,-9.584659,2061.743408,11085.938925,511,11085.940361,11085.93749,56,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1362,655,9.584659,2061.333252,11085.938936,513,11085.9375,11085.940371,56,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1363,656,-47.923296,822.53302,11085.936044,508,11085.943222,11085.928865,56,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1364,657,38.338637,1030.183105,11085.937521,515,11085.931778,11085.943263,56,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1365,658,28.753978,1369.049561,11085.938946,514,11085.934639,11085.943253,56,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1366,659,-28.753978,1334.405273,11083.009228,510,11083.013535,11083.004921,57,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1367,660,47.923296,804.578125,11083.009269,516,11083.00209,11083.016447,57,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1368,661,47.923296,399.756653,11083.009269,517,11083.00209,11083.016447,57,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1369,662,-9.584659,2010.957642,11083.009238,511,11083.010674,11083.007802,57,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1370,663,-47.923296,804.299927,11083.006356,508,11083.013535,11082.999178,57,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1371,664,-38.338637,1004.985107,11083.007792,509,11083.013535,11083.002049,57,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
1372,665,28.753978,1334.650024,11083.009258,514,11083.004951,11083.013565,57,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
